id_agente,categoria,origine,destinazione,famiglia,anni_stab,anni_lavoro,attrattivita,soglia,eta,emigrato,gravity,pp,uty_T,anno
30098,Lavoratore_Laurea,Friuli-Venezia Giulia,Valle d'Aosta,true,11,11,-0.0043,0.7513,41,false,0.0001,0.0725,-0.1492,1
34555,Lavoratore_Diploma,Liguria,Emilia-Romagna,true,28,28,0.0689,0.9180,57,false,0.0377,0.1457,0.0000,1
26737,Lavoratore_Laurea,Abruzzo,Emilia-Romagna,true,3,3,0.2038,0.7262,55,false,0.0213,0.3693,0.3025,1
22987,Lavoratore_Laurea,Veneto,Piemonte,true,16,16,0.1020,0.7604,45,false,0.0318,0.0722,0.3051,1
34106,Lavoratore_Laurea,Liguria,Trentino-Alto Adige,true,14,14,0.1558,0.6270,49,false,0.0072,0.2271,0.3481,1
27438,Lavoratore_Diploma,Puglia,Piemonte,true,20,20,0.1968,1.3303,54,false,0.0056,0.4334,0.1886,1
30183,Lavoratore_Diploma,Friuli-Venezia Giulia,Emilia-Romagna,true,12,12,0.0707,0.7460,43,false,0.0239,0.1538,0.0242,1
38795,Lavoratore_Laurea,Emilia-Romagna,Piemonte,true,10,10,0.0504,0.5944,35,false,0.0454,-0.0008,0.1514,1
37698,Lavoratore_Diploma,Valle d'Aosta,Lazio,true,18,18,0.0505,1.1065,47,false,0.0005,0.1399,0.0000,1
38707,Lavoratore_Diploma,Emilia-Romagna,Abruzzo,true,16,16,-0.1204,0.8510,51,false,0.0213,-0.3605,0.0000,1
27310,Lavoratore_Diploma,Puglia,Piemonte,true,6,6,0.1946,1.1561,33,false,0.0056,0.4334,0.1777,1
20303,Lavoratore_Diploma,Trentino-Alto Adige,Friuli-Venezia Giulia,true,16,16,-0.0969,0.7894,47,false,0.0060,-0.2243,-0.0925,1
38745,Lavoratore_Diploma,Emilia-Romagna,Lombardia,true,3,3,0.1909,0.7678,53,false,0.2591,0.2111,0.0088,1
25109,Disoccupato_Diploma,Campania,Emilia-Romagna,false,0,0,0.3853,0.5236,32,false,0.0384,0.5671,0.5447,1
21783,Lavoratore_Laurea,Calabria,Liguria,true,3,3,0.2922,1.0592,46,false,0.0010,0.5187,0.5161,1
22460,Lavoratore_Diploma,Veneto,Toscana,true,5,5,0.0281,0.6352,34,false,0.1509,-0.0787,-0.0463,1
34360,Lavoratore_Laurea,Liguria,Piemonte,true,14,14,0.1735,0.4331,44,false,0.1044,0.1478,0.3671,1
30339,Lavoratore_Laurea,Friuli-Venezia Giulia,Trentino-Alto Adige,true,1,1,0.1204,0.5413,38,false,0.0060,0.2255,0.1799,1
31645,Lavoratore_Laurea,Toscana,Lombardia,false,3,3,0.3340,0.4193,31,false,0.1700,0.4143,0.4151,1
23811,Lavoratore_Diploma,Sardegna,Valle d'Aosta,true,1,1,0.1568,0.9996,45,false,0.0001,0.4358,0.0000,1
26897,Lavoratore_Diploma,Abruzzo,Valle d'Aosta,true,8,8,0.1180,1.1501,48,false,0.0001,0.3093,0.0328,1
31886,Lavoratore_Diploma,Toscana,Emilia-Romagna,true,7,7,0.5215,0.6065,37,false,1.0000,0.1544,0.1448,1
38886,Lavoratore_Diploma,Emilia-Romagna,Marche,true,3,3,-0.0602,0.7114,48,false,0.0394,-0.2151,0.0000,1
34718,Disoccupato_Diploma,Liguria,Friuli-Venezia Giulia,false,0,2,0.0999,0.5114,35,false,0.0024,0.0043,0.2961,1
28709,Lavoratore_Diploma,Piemonte,Liguria,true,3,3,-0.0426,0.6367,40,false,0.1044,-0.1443,-0.1777,1
23152,Lavoratore_Laurea,Sardegna,Lazio,true,11,11,0.3383,0.6246,42,false,0.0167,0.6301,0.5122,1
39066,Disoccupato_Diploma,Sicilia,Marche,true,0,1,0.1412,0.7074,42,false,0.0081,0.3826,0.0000,1
35513,Disoccupato_Diploma,Lazio,Veneto,true,0,1,-0.0181,0.6073,52,false,0.0760,-0.1425,0.0000,1
26073,Lavoratore_Laurea,Abruzzo,Trentino-Alto Adige,true,13,13,0.2600,0.7828,52,false,0.0025,0.4479,0.4801,1
33027,Lavoratore_Diploma,Marche,Valle d'Aosta,false,10,10,0.0405,0.8952,31,false,0.0001,0.1632,-0.0453,1
28734,Lavoratore_Laurea,Piemonte,Toscana,true,3,3,-0.0951,0.7245,40,false,0.0362,-0.1564,-0.2684,1
27113,Lavoratore_Laurea,Puglia,Veneto,true,6,6,0.2143,0.8757,50,false,0.0164,0.3713,0.3607,1
32468,Lavoratore_Diploma,Lombardia,Umbria,true,15,15,-0.1731,0.9897,55,false,0.0187,-0.4988,-0.0088,1
39182,Lavoratore_Diploma,Sicilia,Lazio,true,3,3,0.2589,0.7668,33,false,0.0642,0.6418,0.0000,1
33023,Lavoratore_Diploma,Marche,Umbria,true,13,13,-0.0134,0.7656,57,false,0.0290,-0.0725,0.0000,1
36462,Lavoratore_Diploma,Umbria,Trentino-Alto Adige,true,23,23,0.1531,1.0015,59,false,0.0031,0.3692,0.0925,1
25144,Lavoratore_Laurea,Campania,Lazio,false,4,4,0.6021,0.3521,29,true,0.2648,0.7925,0.6544,1
20590,Lavoratore_Diploma,Trentino-Alto Adige,Emilia-Romagna,true,8,8,-0.0371,0.6060,28,false,0.0629,-0.1008,-0.0823,1
21337,Lavoratore_Laurea,Calabria,Piemonte,true,1,1,0.3925,0.9445,35,false,0.0023,0.7114,0.6656,1
21038,Lavoratore_Diploma,Calabria,Emilia-Romagna,true,9,9,0.3314,1.0556,35,false,0.0047,0.7044,0.3729,1
30372,Lavoratore_Diploma,Friuli-Venezia Giulia,Trentino-Alto Adige,true,9,9,0.1001,0.6198,30,false,0.0060,0.2243,0.0823,1
22845,Lavoratore_Diploma,Veneto,Lazio,false,6,6,0.1139,0.6760,34,false,0.0760,0.1577,0.1067,1
20699,Lavoratore_Laurea,Trentino-Alto Adige,Sardegna,true,17,17,-0.3481,0.9740,53,false,0.0011,-0.5978,-0.6554,1
27460,Lavoratore_Diploma,Puglia,Piemonte,true,3,3,0.3775,0.9293,26,false,0.0056,0.5927,0.5845,1
32814,Lavoratore_Diploma,Lombardia,Emilia-Romagna,true,2,2,0.0353,0.6489,41,false,0.2591,-0.2111,-0.0088,1
33583,Lavoratore_Diploma,Marche,Lombardia,true,24,24,0.1649,1.1170,57,false,0.0222,0.4262,0.0088,1
29699,Lavoratore_Laurea,Basilicata,Lombardia,true,4,4,0.4554,1.0021,41,false,0.0029,0.8090,0.8003,1
25442,Lavoratore_Diploma,Campania,Friuli-Venezia Giulia,true,6,6,0.1311,1.0789,56,false,0.0098,0.3523,0.0000,1
34335,Lavoratore_Diploma,Liguria,Veneto,true,11,11,0.0356,0.8188,38,false,0.0192,0.0755,0.0000,1
21374,Lavoratore_Diploma,Calabria,Lazio,true,9,9,0.2654,1.0199,52,false,0.0143,0.7204,0.0000,1
23316,Lavoratore_Diploma,Sardegna,Veneto,false,1,1,0.3965,0.6807,23,false,0.0053,0.6345,0.4395,1
31522,Lavoratore_Diploma,Toscana,Sardegna,true,10,10,-0.1283,1.0342,53,false,0.0077,-0.3660,0.0000,1
37089,Lavoratore_Diploma,Valle d'Aosta,Emilia-Romagna,true,4,4,0.0267,0.8571,41,false,0.0008,0.0733,0.0000,1
32419,Lavoratore_Diploma,Lombardia,Emilia-Romagna,true,5,5,-0.0032,0.6853,36,false,0.2591,-0.2277,-0.1688,1
21457,Lavoratore_Diploma,Calabria,Piemonte,true,3,3,0.2719,1.1132,35,false,0.0023,0.6524,0.1777,1
38262,Lavoratore_Diploma,Emilia-Romagna,Liguria,true,4,4,-0.1011,0.6034,23,false,0.0377,-0.1987,-0.1477,1
24497,Lavoratore_Diploma,Molise,Friuli-Venezia Giulia,false,7,7,0.4413,0.6482,29,false,0.0007,0.6280,0.5738,1
30580,Lavoratore_Laurea,Friuli-Venezia Giulia,Trentino-Alto Adige,true,4,4,0.1313,0.6385,48,false,0.0060,0.2255,0.2336,1
32205,Lavoratore_Laurea,Lombardia,Trentino-Alto Adige,true,9,9,-0.0180,0.6604,58,false,0.0883,-0.1403,-0.0299,1
39850,Disoccupato_Diploma,Sicilia,Lombardia,false,0,0,0.4566,0.7634,33,false,0.0230,0.9063,0.4270,1
33514,Lavoratore_Laurea,Marche,Lombardia,true,7,7,0.2307,0.7592,44,false,0.0222,0.4399,0.3079,1
32208,Lavoratore_Laurea,Lombardia,Toscana,true,4,4,-0.1164,0.5592,35,false,0.1700,-0.3660,-0.2892,1
37285,Lavoratore_Diploma,Valle d'Aosta,Trentino-Alto Adige,true,12,12,0.0747,0.8436,42,false,0.0002,0.1549,0.0925,1
30746,Lavoratore_Laurea,Friuli-Venezia Giulia,Liguria,true,14,14,-0.0228,0.6909,43,false,0.0024,-0.0016,-0.1144,1
24331,Lavoratore_Diploma,Molise,Liguria,true,2,2,0.1547,1.0256,40,false,0.0003,0.4295,0.0000,1
21216,Lavoratore_Diploma,Calabria,Valle d'Aosta,true,11,11,0.2089,1.1849,42,false,0.0000,0.5805,0.0000,1
24921,Lavoratore_Diploma,Molise,Emilia-Romagna,false,8,8,0.4446,0.7742,31,false,0.0022,0.6626,0.6625,1
38822,Lavoratore_Laurea,Emilia-Romagna,Umbria,true,11,11,-0.1369,0.4404,38,false,0.0432,-0.3149,-0.2084,1
31916,Lavoratore_Diploma,Toscana,Puglia,true,7,7,-0.0994,1.1032,49,false,0.0126,-0.2916,0.0000,1
24344,Lavoratore_Diploma,Molise,Piemonte,true,15,15,0.2452,1.1633,46,false,0.0007,0.5738,0.1886,1
34303,Lavoratore_Laurea,Liguria,Lombardia,true,4,4,0.3903,0.4753,43,false,0.4150,0.3674,0.3780,1
30272,Lavoratore_Laurea,Friuli-Venezia Giulia,Lazio,true,6,6,0.1109,0.6833,38,false,0.0148,0.2328,0.1013,1
22667,Lavoratore_Diploma,Veneto,Emilia-Romagna,false,3,3,0.1884,0.4365,33,false,0.3774,0.0809,0.1102,1
28058,Lavoratore_Diploma,Piemonte,Trentino-Alto Adige,true,13,13,0.0156,1.0066,60,false,0.0121,0.0830,-0.0961,1
21135,Disoccupato_Diploma,Calabria,Valle d'Aosta,true,0,5,0.2224,0.8960,41,false,0.0000,0.6180,0.0000,1
22080,Lavoratore_Laurea,Veneto,Lazio,true,2,2,0.1094,0.5159,30,false,0.0760,0.1537,0.1028,1
34202,Lavoratore_Diploma,Liguria,Sardegna,true,11,11,-0.1295,1.0125,50,false,0.0029,-0.3634,0.0000,1
36108,Lavoratore_Diploma,Umbria,Lombardia,true,1,1,0.1876,0.7479,36,false,0.0187,0.4988,0.0000,1
38819,Lavoratore_Diploma,Emilia-Romagna,Piemonte,false,11,11,0.0680,0.7077,36,false,0.0454,-0.0014,0.1622,1
34660,Lavoratore_Diploma,Liguria,Emilia-Romagna,true,6,6,0.0689,0.7645,48,false,0.0377,0.1457,0.0000,1
35409,Lavoratore_Diploma,Lazio,Lombardia,true,1,1,0.0878,0.8942,40,false,0.0820,0.1446,0.0000,1
29631,Lavoratore_Diploma,Basilicata,Veneto,true,12,12,0.1829,1.0251,38,false,0.0027,0.5051,0.0000,1
22834,Lavoratore_Laurea,Veneto,Lombardia,true,13,13,0.2402,0.6771,51,false,0.1623,0.2918,0.3160,1
30929,Lavoratore_Diploma,Friuli-Venezia Giulia,Veneto,true,7,7,0.0528,0.6148,33,false,0.0913,0.0782,-0.0744,1
25771,Lavoratore_Laurea,Campania,Lombardia,true,11,11,0.4484,0.9063,51,false,0.0405,0.7311,0.8230,1
20752,Lavoratore_Laurea,Trentino-Alto Adige,Friuli-Venezia Giulia,true,1,1,-0.1297,0.4876,33,false,0.0060,-0.2407,-0.2245,1
28324,Lavoratore_Laurea,Piemonte,Valle d'Aosta,true,30,30,-0.0978,0.7312,63,false,0.0243,-0.0737,-0.4018,1
32584,Lavoratore_Diploma,Lombardia,Trentino-Alto Adige,true,14,14,0.0087,0.7006,38,false,0.0883,-0.1295,0.0823,1
37247,Lavoratore_Laurea,Valle d'Aosta,Friuli-Venezia Giulia,true,1,1,-0.0097,0.6454,28,false,0.0001,-0.0889,0.1149,1
27423,Disoccupato_Laurea,Puglia,Emilia-Romagna,true,0,11,0.1662,0.5560,47,false,0.0138,0.4454,0.0000,1
37711,Lavoratore_Diploma,Valle d'Aosta,Friuli-Venezia Giulia,true,17,17,-0.0249,1.2276,58,false,0.0001,-0.0694,0.0000,1
38616,Lavoratore_Laurea,Emilia-Romagna,Lazio,false,0,0,0.0778,0.2582,23,false,0.1059,0.0974,0.0368,1
26362,Lavoratore_Diploma,Abruzzo,Piemonte,true,18,18,0.1696,1.0880,45,false,0.0046,0.3591,0.1886,1
33863,Lavoratore_Diploma,Marche,Lombardia,false,1,1,0.3752,0.5581,19,false,0.0222,0.6220,0.3811,1
29914,Lavoratore_Diploma,Basilicata,Emilia-Romagna,true,5,5,0.3000,0.9693,33,false,0.0025,0.6198,0.3729,1
27071,Lavoratore_Diploma,Puglia,Toscana,false,1,1,0.2824,0.6542,24,false,0.0126,0.4218,0.3375,1
34408,Lavoratore_Diploma,Liguria,Lombardia,true,21,21,0.3113,0.7242,52,false,0.4150,0.3569,0.0088,1
24390,Lavoratore_Diploma,Molise,Umbria,true,3,3,0.1040,0.7476,40,false,0.0012,0.2876,0.0000,1
28935,Lavoratore_Laurea,Piemonte,Toscana,true,4,4,-0.1111,0.9100,62,false,0.0362,-0.1464,-0.3646,1
29358,Lavoratore_Diploma,Basilicata,Friuli-Venezia Giulia,true,2,2,0.1560,1.0749,57,false,0.0008,0.4325,0.0000,1
28415,Lavoratore_Diploma,Piemonte,Emilia-Romagna,true,10,10,-0.0231,0.8993,52,false,0.0454,0.0014,-0.2133,1
34036,Lavoratore_Diploma,Liguria,Campania,true,22,22,-0.1226,1.1308,49,false,0.0070,-0.3493,0.0000,1
25910,Lavoratore_Diploma,Campania,Lombardia,true,3,3,0.2735,1.0300,41,false,0.0405,0.7062,0.0088,1
26913,Lavoratore_Diploma,Abruzzo,Emilia-Romagna,false,2,2,0.3300,0.4958,25,false,0.0213,0.5234,0.3583,1
28505,Lavoratore_Diploma,Piemonte,Lombardia,true,30,30,0.2946,0.8657,58,false,0.5837,0.2125,-0.1798,1
29695,Disoccupato_Diploma,Basilicata,Liguria,true,0,9,0.1640,0.7923,48,false,0.0005,0.4552,0.0000,1
22597,Lavoratore_Diploma,Veneto,Lazio,false,3,3,0.1340,0.5621,27,false,0.0760,0.2020,0.1067,1
33726,Lavoratore_Diploma,Marche,Trentino-Alto Adige,true,14,14,0.1255,0.8243,38,false,0.0046,0.2967,0.0823,1
35546,Lavoratore_Diploma,Lazio,Abruzzo,true,15,15,-0.0454,0.7185,54,false,0.2479,-0.4271,0.0000,1
29111,Lavoratore_Laurea,Basilicata,Piemonte,true,2,2,0.3733,1.0193,43,false,0.0010,0.5894,0.7894,1
33191,Lavoratore_Diploma,Marche,Valle d'Aosta,true,15,15,0.0511,1.0935,46,false,0.0001,0.1418,0.0000,1
36995,Lavoratore_Laurea,Umbria,Emilia-Romagna,false,1,1,0.2593,0.2831,27,false,0.0432,0.3994,0.2740,1
32605,Lavoratore_Diploma,Lombardia,Liguria,false,5,5,-0.2346,0.4448,26,false,0.4150,-0.5201,-0.4192,1
36192,Lavoratore_Laurea,Umbria,Emilia-Romagna,true,6,6,0.1580,0.5499,48,false,0.0432,0.2951,0.1618,1
23259,Lavoratore_Diploma,Sardegna,Lombardia,false,4,4,0.6765,0.7142,28,false,0.0135,1.0465,0.7837,1
27361,Lavoratore_Diploma,Puglia,Piemonte,false,1,1,0.4821,0.7473,20,false,0.0056,0.6291,0.6817,1
20984,Lavoratore_Diploma,Trentino-Alto Adige,Lombardia,true,13,13,0.0684,0.7275,40,false,0.0883,0.1295,-0.0823,1
35459,Disoccupato_Diploma,Lazio,Emilia-Romagna,false,0,5,0.0706,0.2598,26,false,0.1059,-0.0971,0.2175,1
36077,Lavoratore_Diploma,Umbria,Trentino-Alto Adige,true,9,9,0.2009,0.7161,31,false,0.0031,0.3978,0.2770,1
26072,Lavoratore_Diploma,Abruzzo,Emilia-Romagna,true,20,20,0.1390,0.9177,55,false,0.0213,0.3605,0.0000,1
27325,Lavoratore_Laurea,Puglia,Sardegna,true,1,1,-0.0458,0.7045,28,false,0.0033,-0.0962,-0.0344,1
28773,Lavoratore_Laurea,Piemonte,Lombardia,true,10,10,0.3360,0.5715,53,false,0.5837,0.2197,0.0109,1
27996,Lavoratore_Diploma,Puglia,Piemonte,true,6,6,0.1946,0.9675,30,false,0.0056,0.4334,0.1777,1
23399,Lavoratore_Laurea,Sardegna,Veneto,true,19,19,0.2381,1.0137,56,false,0.0053,0.4463,0.3692,1
24612,Lavoratore_Diploma,Molise,Valle d'Aosta,true,7,7,0.1806,1.2232,40,false,0.0000,0.5019,0.0000,1
28831,Lavoratore_Diploma,Piemonte,Lombardia,true,1,1,0.2951,0.5670,38,false,0.5837,0.2125,-0.1777,1
31119,Lavoratore_Laurea,Toscana,Basilicata,true,4,4,-0.2449,0.8661,43,false,0.0024,-0.4430,-0.4248,1
20182,Lavoratore_Laurea,Trentino-Alto Adige,Marche,true,1,1,-0.2188,0.4765,28,false,0.0046,-0.3845,-0.2789,1
32895,Lavoratore_Laurea,Lombardia,Emilia-Romagna,true,3,3,-0.0079,0.5868,47,false,0.2591,-0.2189,-0.2076,1
36825,Lavoratore_Diploma,Umbria,Trentino-Alto Adige,true,16,16,0.1531,0.9498,57,false,0.0031,0.3692,0.0925,1
34801,Lavoratore_Laurea,Liguria,Umbria,true,11,11,-0.0688,0.7699,56,false,0.0033,-0.1564,-0.0683,1
29303,Lavoratore_Laurea,Basilicata,Piemonte,true,5,5,0.3562,1.2620,61,false,0.0010,0.6291,0.6354,1
24316,Lavoratore_Diploma,Molise,Trentino-Alto Adige,true,21,21,0.2553,1.1900,57,false,0.0003,0.6568,0.0925,1
36519,Lavoratore_Diploma,Umbria,Marche,true,3,3,0.0387,0.5890,38,false,0.0290,0.0725,0.0000,1
31352,Lavoratore_Diploma,Toscana,Marche,true,5,5,-0.0104,0.6773,36,false,0.0355,-0.0719,0.0000,1
29192,Lavoratore_Laurea,Basilicata,Trentino-Alto Adige,true,2,2,0.5080,0.6999,28,false,0.0004,0.8604,0.6869,1
20394,Lavoratore_Diploma,Trentino-Alto Adige,Piemonte,false,4,4,-0.0445,0.5638,22,false,0.0121,-0.1156,-0.0129,1
27274,Lavoratore_Laurea,Puglia,Lazio,true,15,15,0.2928,0.9006,60,false,0.0392,0.5153,0.4431,1
30314,Lavoratore_Diploma,Friuli-Venezia Giulia,Veneto,true,4,4,0.0659,0.7234,54,false,0.0913,0.0725,0.0000,1
28203,Lavoratore_Laurea,Piemonte,Trentino-Alto Adige,true,3,3,0.0309,0.6400,36,false,0.0121,0.0793,-0.0146,1
20033,Lavoratore_Diploma,Trentino-Alto Adige,Piemonte,false,1,1,-0.0445,0.4928,21,false,0.0121,-0.1156,-0.0129,1
30495,Lavoratore_Laurea,Friuli-Venezia Giulia,Lombardia,false,10,10,0.1469,0.8269,61,false,0.0187,0.4140,0.0000,1
27894,Lavoratore_Diploma,Puglia,Lombardia,true,5,5,0.2415,1.3213,57,false,0.0169,0.6459,0.0088,1
38178,Disoccupato_Diploma,Emilia-Romagna,Toscana,false,0,11,0.2246,0.1300,45,true,1.0000,-0.1656,-0.1489,1
37235,Lavoratore_Laurea,Valle d'Aosta,Trentino-Alto Adige,true,25,25,0.1331,0.8513,57,false,0.0002,0.1530,0.3828,1
34975,Lavoratore_Laurea,Liguria,Friuli-Venezia Giulia,true,13,13,0.0249,0.8564,54,false,0.0024,0.0016,0.1144,1
30491,Lavoratore_Diploma,Friuli-Venezia Giulia,Liguria,true,8,8,-0.0001,1.0113,39,false,0.0024,-0.0030,0.0000,1
22981,Lavoratore_Diploma,Veneto,Emilia-Romagna,false,2,2,0.1786,0.3814,20,false,0.3774,0.1028,0.1102,1
38019,Lavoratore_Diploma,Emilia-Romagna,Friuli-Venezia Giulia,true,24,24,-0.0409,0.8677,52,false,0.0239,-0.1427,0.0000,1
39261,Lavoratore_Diploma,Sicilia,Umbria,true,8,8,0.1060,0.9511,33,false,0.0057,0.2876,0.0000,1
36005,Lavoratore_Diploma,Umbria,Lombardia,false,3,3,0.4398,0.5703,28,false,0.0187,0.7272,0.4540,1
26051,Lavoratore_Diploma,Abruzzo,Toscana,true,4,4,0.0886,0.7186,43,false,0.0239,0.2173,0.0000,1
32178,Lavoratore_Laurea,Lombardia,Piemonte,true,8,8,0.1740,0.4808,34,false,0.5837,-0.2197,-0.0084,1
22379,Lavoratore_Diploma,Veneto,Lombardia,true,9,9,0.1739,0.8542,53,false,0.1623,0.2813,0.0088,1
31216,Lavoratore_Diploma,Toscana,Puglia,false,6,6,-0.2756,0.7431,28,false,0.0126,-0.4218,-0.3375,1
35166,Lavoratore_Diploma,Lazio,Trentino-Alto Adige,true,2,2,0.0291,0.8871,50,false,0.0111,0.0150,0.0925,1
22133,Lavoratore_Laurea,Veneto,Umbria,true,16,16,-0.0791,0.4999,44,false,0.0268,-0.2222,-0.0534,1
27347,Lavoratore_Diploma,Puglia,Toscana,true,2,2,0.2187,0.7754,20,false,0.0126,0.3976,0.2281,1
33450,Lavoratore_Diploma,Marche,Emilia-Romagna,true,8,8,0.0946,0.6558,30,false,0.0394,0.2151,0.0000,1
28297,Lavoratore_Diploma,Piemonte,Liguria,false,7,7,-0.1367,0.4966,31,false,0.1044,-0.1664,-0.3473,1
25429,Lavoratore_Diploma,Campania,Trentino-Alto Adige,true,2,2,0.3210,0.7708,20,false,0.0056,0.7380,0.0823,1
33957,Lavoratore_Diploma,Marche,Valle d'Aosta,true,10,10,0.0511,1.1838,57,false,0.0001,0.1418,0.0000,1
34532,Lavoratore_Laurea,Liguria,Piemonte,true,1,1,0.1563,0.3607,30,false,0.1044,0.1478,0.2827,1
36871,Lavoratore_Laurea,Umbria,Emilia-Romagna,false,0,0,0.2593,0.1930,23,true,0.0432,0.3994,0.2740,1
32915,Lavoratore_Laurea,Lombardia,Emilia-Romagna,false,1,1,-0.1287,0.2680,24,false,0.2591,-0.2975,-0.2406,1
39847,Lavoratore_Laurea,Sicilia,Lazio,true,1,1,0.3813,0.6459,42,false,0.0642,0.6612,0.5666,1
34193,Lavoratore_Laurea,Liguria,Abruzzo,true,3,3,-0.1052,0.8544,51,false,0.0027,-0.2208,-0.1320,1
38854,Lavoratore_Diploma,Emilia-Romagna,Liguria,true,9,9,-0.0360,0.6432,31,false,0.0377,-0.1457,0.0000,1
26026,Lavoratore_Diploma,Abruzzo,Trentino-Alto Adige,true,8,8,0.1769,0.7839,30,false,0.0025,0.4421,0.0823,1
30993,Lavoratore_Diploma,Friuli-Venezia Giulia,Veneto,true,6,6,0.0563,0.5769,29,false,0.0913,0.0991,-0.0744,1
31344,Lavoratore_Diploma,Toscana,Lazio,false,2,2,0.2171,0.4361,21,false,0.1427,0.3077,0.1786,1
26082,Lavoratore_Laurea,Abruzzo,Lazio,true,6,6,0.3100,0.4217,35,false,0.2479,0.4404,0.2128,1
35068,Lavoratore_Diploma,Lazio,Emilia-Romagna,true,4,4,0.0223,0.6941,35,false,0.1059,-0.0666,0.0000,1
22971,Lavoratore_Diploma,Veneto,Emilia-Romagna,true,5,5,0.1900,0.5607,30,false,0.3774,0.0702,0.0000,1
33757,Lavoratore_Laurea,Marche,Valle d'Aosta,true,16,16,0.0314,0.8939,49,false,0.0001,0.1466,-0.1047,1
28206,Lavoratore_Diploma,Piemonte,Veneto,false,5,5,-0.1278,0.6582,24,false,0.0318,-0.1015,-0.2724,1
26972,Lavoratore_Diploma,Abruzzo,Emilia-Romagna,true,3,3,0.1970,0.7199,37,false,0.0213,0.3884,0.2356,1
38726,Lavoratore_Laurea,Emilia-Romagna,Veneto,true,5,5,0.1215,0.5147,38,false,0.3774,-0.0729,-0.0835,1
30230,Lavoratore_Laurea,Friuli-Venezia Giulia,Emilia-Romagna,true,26,26,0.0747,0.8316,62,false,0.0239,0.1470,0.0560,1
32280,Lavoratore_Laurea,Lombardia,Piemonte,true,13,13,0.1740,0.4656,40,false,0.5837,-0.2197,-0.0084,1
30881,Lavoratore_Diploma,Friuli-Venezia Giulia,Lazio,false,4,4,0.1491,0.5964,24,false,0.0148,0.3071,0.0853,1
22261,Lavoratore_Diploma,Veneto,Piemonte,true,10,10,0.0770,0.9886,52,false,0.0318,0.0688,0.1886,1
20710,Lavoratore_Diploma,Trentino-Alto Adige,Piemonte,true,7,7,-0.0193,0.8773,47,false,0.0121,-0.0893,0.0370,1
21740,Lavoratore_Diploma,Calabria,Marche,true,5,5,0.1591,1.1944,61,false,0.0029,0.4387,0.0000,1
27072,Lavoratore_Diploma,Puglia,Trentino-Alto Adige,true,14,14,0.3159,1.1881,51,false,0.0025,0.5563,0.5628,1
28579,Disoccupato_Diploma,Piemonte,Trentino-Alto Adige,true,0,6,0.0386,0.5438,53,false,0.0121,0.0926,0.0000,1
20486,Lavoratore_Diploma,Trentino-Alto Adige,Marche,true,8,8,-0.1703,0.7340,26,false,0.0046,-0.3765,-0.0823,1
22296,Lavoratore_Laurea,Veneto,Trentino-Alto Adige,true,12,12,0.1537,0.5099,47,false,0.0938,0.1515,0.2862,1
31867,Lavoratore_Diploma,Toscana,Lombardia,true,6,6,0.2756,0.7037,33,false,0.1700,0.3821,0.3136,1
34153,Lavoratore_Diploma,Liguria,Lombardia,true,4,4,0.3095,0.5283,30,false,0.4150,0.3569,0.0000,1
27657,Lavoratore_Laurea,Puglia,Piemonte,true,9,9,0.2977,1.0682,57,false,0.0056,0.4435,0.6659,1
37940,Lavoratore_Laurea,Valle d'Aosta,Piemonte,true,9,9,0.1002,0.3866,35,false,0.0243,0.0737,0.3094,1
29205,Lavoratore_Diploma,Basilicata,Liguria,true,4,4,0.2126,0.8914,30,false,0.0005,0.4628,0.2252,1
28223,Lavoratore_Diploma,Piemonte,Veneto,false,6,6,-0.1278,0.6801,26,false,0.0318,-0.1015,-0.2724,1
37493,Lavoratore_Diploma,Valle d'Aosta,Sardegna,true,11,11,-0.1568,1.1510,53,false,0.0001,-0.4358,0.0000,1
35390,Lavoratore_Laurea,Lazio,Piemonte,true,17,17,0.0305,1.0248,62,false,0.0251,-0.0718,0.2228,1
29756,Lavoratore_Diploma,Basilicata,Abruzzo,true,4,4,0.1130,0.6358,29,false,0.0029,0.2754,0.0000,1
34324,Lavoratore_Laurea,Liguria,Valle d'Aosta,false,6,6,0.0407,0.4034,31,false,0.0011,0.0836,0.0361,1
22860,Lavoratore_Laurea,Veneto,Lazio,true,7,7,0.1094,0.6097,33,false,0.0760,0.1537,0.1028,1
28921,Lavoratore_Diploma,Piemonte,Lazio,true,22,22,-0.0030,1.0952,49,false,0.0251,0.0680,-0.1886,1
30784,Lavoratore_Laurea,Friuli-Venezia Giulia,Trentino-Alto Adige,true,20,20,0.1313,0.8117,62,false,0.0060,0.2255,0.2336,1
26355,Lavoratore_Diploma,Abruzzo,Toscana,false,4,4,0.1511,0.5926,37,false,0.0239,0.2500,0.1763,1
25297,Disoccupato_Diploma,Campania,Puglia,true,0,20,0.0698,0.4306,51,false,0.1112,0.0590,0.0000,1
30761,Lavoratore_Laurea,Friuli-Venezia Giulia,Piemonte,false,3,3,0.1510,0.5469,26,false,0.0045,0.1986,0.2099,1
35644,Lavoratore_Diploma,Lazio,Trentino-Alto Adige,true,15,15,0.0291,0.9238,44,false,0.0111,0.0150,0.0925,1
32176,Lavoratore_Diploma,Lombardia,Emilia-Romagna,true,12,12,0.0353,0.8159,54,false,0.2591,-0.2111,-0.0088,1
25194,Lavoratore_Diploma,Campania,Lombardia,true,3,3,0.2735,1.0300,41,false,0.0405,0.7062,0.0088,1
